,X,Y,AADT 2015,AADT 2016
2278,-77.30748744,39.26683694,110,111
2279,-76.8955223,39.0051547,"2,523","2,390"
2280,-76.6287878,39.28600913,"10,293","10,494"
2281,-79.39955725,39.41996593,"14,082","14,060"
2282,-76.59641037,39.23311303,"3,143","3,204"
2283,-75.60926735,38.3135432,"1,820","1,851"
2284,-76.81270064,38.95245599,"6,223","6,315"
2285,-76.68976997,39.07672604,"2,622","2,683"
2286,-76.88545668,38.76839423,"4,821","4,912"
2287,-78.96692254,39.68362883,820,851
2288,-76.35813695,39.67418141,"5,751","5,932"
2289,-76.74943255,38.81228702,"2,485","2,410"
2290,-76.61475357,39.30106057,"1,952","1,993"
2291,-76.23890228,38.50250425,732,763
2292,-77.40852719,39.37964437,"8,010","8,181"
2293,-76.5983892,38.58821661,"8,804","9,105"
2294,-76.58355175,39.31263722,"12,073","12,314"
2295,-76.689502,39.3431512,"6,183","6,304"
2296,-76.99854553,39.57314625,"9,160","9,331"
2297,-76.06911689,39.04979102,"3,035","2,770"
2298,-76.6110358,39.26661726,"10,693","10,924"
2299,-77.21014668,39.01696854,"17,354","17,695"
2300,-77.20224084,39.17249771,"10,193","10,384"
2301,-77.05237707,39.05724051,863,884
2302,-76.64279514,39.35324267,"1,633","1,664"
2303,-76.65370932,38.9591806,"2,331","2,392"
2304,-76.56728741,39.20546445,"39,101","39,852"
2305,-75.16429992,38.25587869,"5,852","6,930"
2306,-76.6001082,39.13615855,"6,285","6,160"
2307,-75.59533159,38.36624962,"34,020","34,661"
2308,-77.75002265,39.65174245,"4,345","4,200"
2309,-76.60072665,39.32444781,"19,713","20,094"
2310,-76.89354759,39.68573924,"14,812","14,760"
2311,-76.8298199,39.11521873,"15,203","15,494"
2312,-76.55262561,39.27734269,"6,742","6,893"
2313,-77.12857358,39.02655702,"14,083","14,354"
2314,-76.85560311,38.98210559,"1,130","1,161"
2315,-76.74360549,38.81387653,"57,992","57,450"
2316,-76.41260846,39.01866358,981,960
2317,-78.01713595,39.62750732,735,680
2318,-75.63369894,38.31890416,"1,622","1,340"
2319,-76.88201728,38.96179273,"6,633","6,764"
2320,-76.90775801,38.80461461,"8,933","9,104"
2321,-75.79095116,39.1959252,"2,771","2,862"
2322,-78.36845154,39.70648494,312,323
2323,-76.57223882,39.35546795,302,313
2324,-76.69776919,39.3589443,"5,250","5,351"
2325,-75.40721831,38.14447887,"6,472","6,700"
2326,-76.60495124,39.29902489,"17,152","15,610"
2327,-76.56918035,39.31640894,"23,511","23,962"
2328,-76.67315356,39.07974029,"1,175","1,530"
2329,-76.59703105,39.26651138,"5,893","6,024"
2330,-77.0233817,39.66893507,"10,083","10,414"
2331,-79.34628336,39.29581834,"2,070","2,131"
2332,-76.7438887,38.95753802,"10,591","10,802"
2333,-76.99248511,39.04450477,"2,523","2,574"
2334,-76.13761405,39.00008793,"2,421","2,502"
2335,-78.76094999,39.64928558,"2,492","2,543"
2336,-76.95468067,38.84871411,"21,173","21,584"
2337,-76.09623809,39.05687117,"1,745","1,580"
2338,-76.68248042,39.01006523,"1,574","1,615"
2339,-76.64514314,39.39880196,"6,943","7,084"
2340,-75.90303162,38.65314365,"4,603","4,744"
2341,-77.37862496,39.40398101,"3,312","3,383"
2342,-76.68049513,39.34886037,"3,040","3,091"
2343,-76.53746286,38.66733827,94,115
2344,-77.15255325,38.97166959,750,761
2345,-77.06393187,39.18711771,100,101
2346,-77.12662483,38.99583303,"15,262","15,553"
2347,-76.92215206,38.82337165,"73,632","64,540"
2348,-75.21188889,38.32273353,"14,242","14,350"
2349,-76.58202079,39.39303803,"22,453","22,884"
2350,-76.85837855,39.27703223,"9,084","9,275"
2351,-77.01484318,39.00896068,"5,221","5,322"
2352,-76.62982177,39.34424807,"2,583","2,644"
2353,-76.7729451,38.97432729,"7,453","7,604"
2354,-79.3516279,39.48206934,"9,652","9,190"
2355,-76.69306638,39.17635173,"2,103","2,144"
2356,-76.64933617,39.28153588,"2,953","3,014"
2357,-76.47638388,39.13190106,"1,532","1,573"
2358,-77.21368844,38.97916471,"3,723","3,794"
2359,-76.98631169,39.27424278,"2,310","2,391"
2360,-78.00423911,39.64334456,490,501
2361,-77.26112956,39.18322404,"10,273","10,474"
2362,-76.92563498,39.01705402,"7,140","7,291"
2363,-76.6343254,38.95989055,"2,923","2,994"
2364,-76.60502523,39.28819365,"34,623","35,284"
2365,-76.80631594,38.76081003,"4,113","4,204"
2366,-76.93815599,39.0478677,"24,873","25,354"
2367,-78.87685989,39.64270669,"13,600","14,450"
2368,-77.79471046,39.60475864,"2,320","2,371"
2369,-76.43760281,39.33068598,"5,560","5,671"
2370,-76.75024888,38.813111,664,670
2371,-75.08588853,38.33278849,"4,652","4,743"
2372,-76.86177147,39.17586744,"1,995","2,140"
2373,-77.09323122,38.98247609,"40,940","41,721"
2374,-77.74919707,39.61715606,"2,400","2,441"
2375,-77.74038613,39.66249202,"1,115","1,290"
2376,-76.62571767,39.31317618,"4,544","4,655"
2377,-76.0641769,38.55978961,"11,621","11,872"
2378,-76.66980547,39.28056974,"11,140","11,351"
2379,-76.69426133,39.10140084,"1,034","1,210"
2380,-76.9992233,39.59610707,"26,420","26,921"
2381,-76.63504887,39.31154466,"4,452","4,543"
2382,-77.09914744,39.01596388,"6,024","6,155"
2383,-76.96641438,39.06260502,"8,693","8,864"
2384,-76.51711896,38.60827775,610,621
2385,-76.69376484,39.33187859,"6,063","6,184"
2386,-76.55129737,39.30199355,"3,170","3,231"
2387,-76.64570248,39.30530892,"2,602","2,663"
2388,-77.78330609,39.61599584,"11,940","10,470"
2389,-76.51452419,38.9952994,"5,614","5,745"
2390,-76.91710569,38.81545461,"4,091","4,162"
2391,-76.44878795,39.02835234,"7,511","7,652"
2392,-77.19097797,39.10230577,"29,780","30,351"
2393,-77.10512835,39.03471031,"16,305","16,130"
2394,-75.56950201,38.0760348,"3,110","3,201"
2395,-77.02248223,38.67669823,781,812
2396,-77.00484727,39.01107596,"11,691","11,912"
2397,-77.21850436,39.14835427,240,251
2398,-76.69343662,39.33457097,"1,903","1,944"
2399,-76.85073943,38.86795444,"11,512","11,733"
2400,-77.17724585,39.0882552,"52,113","53,100"
2401,-76.74133286,38.97712525,"3,623","3,704"
2402,-76.5455741,38.98498442,"3,085","3,260"
2403,-77.19448725,39.09211787,"13,543","13,804"
2404,-76.35514411,38.87632518,50,61
2405,-76.87702883,39.18057072,"4,834","4,935"
2406,-77.26967046,39.17506716,942,"1,060"
2407,-76.88494693,38.99358261,"9,485","9,500"
2408,-75.7859693,38.58718982,"1,820","1,790"
2409,-79.40918774,39.40757901,"6,064","6,265"
2410,-76.64134508,39.33100837,"4,183","4,264"
2411,-76.77677422,39.1133562,"2,652","2,703"
2412,-76.73100141,39.28194674,"200,590","195,812"
2413,-78.46013562,39.67697541,225,220
2414,-76.87270023,38.92699741,"1,944","2,160"
2415,-76.79631655,39.12564313,"24,411","24,872"
2416,-77.4106533,39.63558922,"8,623","8,794"
2417,-76.6197593,39.25387359,"4,413","4,504"
2418,-76.96816346,39.38050401,"28,320","28,861"
2419,-77.28058944,39.23551346,"10,744","10,965"
2420,-79.23125231,39.42809226,801,832
2421,-77.10925411,39.09447261,"10,143","10,334"
2422,-76.8600166,39.17503735,"4,814","4,925"
2423,-77.18528536,39.05231544,"21,074","21,495"
2424,-76.91311845,38.81200306,"5,961","6,082"
2425,-76.20347732,39.64967153,"1,643","1,704"
2426,-76.91446457,38.93281475,"10,161","10,352"
2427,-76.55905461,39.32861789,"6,053","6,174"
2428,-76.64832826,39.19186081,"1,502","1,533"
2429,-76.70627639,39.21459341,"4,464","4,555"
2430,-76.74712323,38.819498,"16,414","16,745"
2431,-77.08015176,39.08752055,"4,243","4,334"
2432,-77.41005817,39.38416059,"9,820","10,031"
2433,-76.60622763,38.65647459,"43,581","44,962"
2434,-77.12041388,39.05143717,"21,282","21,380"
2435,-77.639346,39.58670276,744,900
2436,-76.48913857,39.01320816,"2,455","7,010"
2437,-76.61493727,39.28711038,"10,683","10,894"
2438,-75.0808681,38.3440735,"28,351","28,952"
2439,-76.90555622,38.80557895,"1,542","1,583"
2440,-76.7929531,39.13725298,"8,620","8,791"
2441,-77.12188076,39.0446726,"6,243","6,364"
2442,-76.5768956,39.23155799,"3,240","3,311"
2443,-76.71575964,39.09150275,313,334
2444,-76.96503358,39.36840247,"4,452","4,543"
2445,-76.75905425,39.20146362,"207,323","211,674"
2446,-76.86754219,38.94947831,"6,561","6,692"
2447,-76.76173483,39.32095315,"8,072","8,233"
2448,-76.99289286,39.04251022,"1,393","1,434"
2449,-77.19460415,39.12186145,"13,300","13,591"
2450,-76.07736907,39.02946171,"14,781","15,232"
2451,-76.79455873,39.12896828,"3,333","3,404"
2452,-75.1882127,38.33957773,"3,744","3,845"
2453,-75.58992916,38.36734925,"22,051","22,472"
2454,-77.195758,39.10661213,"10,373","10,584"
2455,-76.60508807,39.29795702,"13,471","13,732"
2456,-76.60791797,39.23804683,"15,972","16,680"
2457,-76.81133695,39.13731315,"4,525","4,740"
2458,-75.23149273,38.34788844,"13,785","14,286"
2459,-76.6267563,39.30467299,"10,812","11,013"
2460,-77.19542205,39.01096802,"1,643","1,674"
2461,-77.27118771,39.20503703,"105,544","108,396"
2462,-76.58959455,39.3601565,"10,603","10,804"
2463,-77.62665707,39.69748484,"1,243","1,294"
2464,-76.61040417,39.29429921,"10,914","11,155"
2465,-76.99167544,39.57789732,"12,950","13,191"
2466,-75.22805886,38.33766178,"2,082","1,670"
2467,-76.59168216,38.54601342,"4,884","5,065"
2468,-76.59743067,39.34929672,973,994
2469,-76.87948137,38.74873506,"75,832","76,710"
2470,-76.49180334,39.01521207,"7,635","8,100"
2471,-77.78125664,39.61960653,"17,625","18,015"
2472,-75.60804597,38.34784788,"11,572","9,900"
2473,-75.30684132,38.39651315,"5,148","5,459"
2474,-76.86142328,39.61145297,"8,802","8,550"
2475,-75.91946114,39.17232403,"1,581","1,632"
2476,-76.30947543,39.45908588,"3,842","3,923"
2477,-75.79666208,38.97318952,831,862
2478,-76.90110136,38.83571187,"2,202","2,243"
2479,-76.60466057,38.58288332,"47,221","43,860"
2480,-77.07670254,39.03870051,"8,473","8,634"
2481,-79.39763803,39.39651002,"6,002","5,950"
2482,-76.58678219,39.36340254,"24,495","22,240"
2483,-76.62177529,39.32171968,"3,443","3,504"
2484,-77.00148857,38.96693053,"38,560","42,620"
2485,-76.88075257,38.99608446,"25,532","27,560"
2486,-76.71971285,38.81180193,"2,725","2,760"
2487,-76.64942923,39.36221537,"13,115","10,460"
2488,-75.98508381,39.16442153,"9,031","9,312"
2489,-77.09951516,39.00590545,"10,993","11,214"
2490,-76.65614646,38.57326538,"2,074","2,165"
2491,-76.9626098,39.06234828,"2,923","2,994"
2492,-76.9063732,38.80481163,"3,572","3,643"
2493,-78.97443904,39.45102252,"7,671","7,852"
2494,-77.07546666,38.98828701,"21,331","21,732"
2495,-77.77052044,39.61814085,"9,194","9,385"
2496,-76.58541955,38.98924046,"8,181","8,342"
2497,-75.90587716,38.6414367,"2,062","2,123"
2498,-76.99230957,39.04183314,"2,063","2,104"
2499,-76.88460757,38.92643202,"1,633","1,664"
2500,-76.6223031,38.50937832,"3,324","3,445"
2501,-76.69294288,39.28177037,"4,933","5,024"
2502,-77.14152439,39.08065776,"1,530","1,561"
2503,-79.07088657,39.68350722,484,525
2504,-76.86206568,39.00622472,744,550
2505,-76.83238381,38.89611666,"4,543","4,634"
2506,-76.6144082,39.27742943,"6,754","6,895"
2507,-77.22594512,39.0995365,"12,433","12,664"
2508,-76.86567398,38.91965204,"5,943","6,064"
2509,-77.0634624,38.99222432,"7,743","7,894"
2510,-77.11851869,38.94623365,363,374
2511,-77.04998636,39.04150925,"31,540","32,141"
2512,-76.58924741,39.46143325,,"5,145"
2513,-78.18903485,39.71525931,160,180
2514,-76.93445383,38.97883656,133,144
2515,-75.08812174,38.33039123,"8,561","8,742"
2516,-76.79479297,39.12907736,"4,503","4,584"
2517,-75.2182324,38.32542981,"2,950","3,021"
2518,-76.57854858,39.36958501,"9,233","9,414"
2519,-79.10768374,39.68933954,"1,945","2,070"
2520,-77.04589184,39.09638523,"6,413","6,544"
2521,-76.56777299,39.2960093,"11,653","11,874"
2522,-75.85592414,38.58355913,"3,193","3,304"
2523,-76.53138423,39.29796998,"29,521","30,092"
2524,-75.17058897,38.3814433,"1,154","1,195"
2525,-76.9323374,38.87371605,"11,133","11,354"
2526,-76.66488217,39.3400416,"2,023","2,064"
2527,-76.83875711,39.05349343,"1,792","1,770"
2528,-76.80377756,38.9237837,"17,273","17,614"
2529,-77.17985245,39.12430286,"2,741","2,812"
2530,-77.08286476,39.03679989,"6,501","6,632"
2531,-76.69520225,39.33219888,"2,152","2,203"
2532,-76.48022929,38.46751458,"1,320","1,341"
2533,-77.04187892,39.01420318,"7,754","7,925"
2534,-76.16097335,39.51965847,612,623
2535,-75.83031825,39.60899855,"1,961","2,002"
2536,-77.63923219,39.58680833,"2,365","3,330"
2537,-77.15091419,38.98958197,"48,482","50,320"
2538,-76.54853534,39.39835505,"10,490","10,711"
2539,-77.25293389,39.18468868,710,731
2540,-76.63526936,38.62469027,"1,791","1,852"
2541,-77.81031731,39.62943105,685,560
2542,-75.17003759,38.38001011,664,695
2543,-77.02451966,39.00597151,"8,120","8,271"
2544,-76.08029928,38.56373636,"8,321","8,492"
2545,-76.81153136,38.87889553,"3,113","3,174"
2546,-76.21675174,38.60235381,"1,871","1,932"
2547,-77.13880247,39.04500466,"2,673","2,724"
2548,-77.17997635,39.00332833,"7,993","8,154"
2549,-77.15074587,39.05573113,"59,272","59,400"
2550,-76.58213122,39.29608058,"2,793","2,844"
2551,-76.53896363,39.32986058,823,844
2552,-76.52189983,39.61359506,"9,845","10,120"
2553,-77.63893402,39.58652922,814,880
2554,-77.68183821,39.60174058,"1,475","1,610"
2555,-76.59501124,39.32515817,"9,473","9,664"
2556,-75.21458939,38.3496542,"14,742","17,060"
2557,-76.98630622,39.27559496,"2,180","2,261"
2558,-77.14963679,39.02396249,"17,863","18,214"
2559,-75.83861446,39.60620379,"3,710","3,791"
2560,-77.0529512,39.06402874,"11,283","11,504"
2561,-77.43575015,39.39857928,"13,921","14,222"
2562,-76.51228711,38.99379517,"4,081","4,162"
2563,-76.67278356,39.2949405,"1,853","1,904"
2564,-77.74388253,39.66532886,"13,320","13,711"
2565,-77.80920368,39.63073538,"1,385","1,820"
2566,-76.5177354,38.99508831,"10,804","11,035"
2567,-75.21193137,38.3440681,"1,270","1,311"
2568,-77.22291924,39.07183625,"2,020","2,071"
2569,-75.07235676,38.36146972,"7,871","8,042"
2570,-76.57490554,39.35165896,543,554
2571,-76.99630338,38.80309478,"10,140","10,351"
2572,-76.66887338,38.99630425,"5,224","5,335"
2573,-77.16366704,39.12951817,"1,123","1,144"
2574,-76.05399804,38.54773569,"5,252","5,310"
2575,-79.36051078,39.40341135,"7,045","7,260"
2576,-76.77823556,39.11621805,"5,752","5,863"
2577,-76.53568938,39.35709061,"7,982","7,890"
2578,-79.16011632,39.69231197,484,525
2579,-77.7819864,39.63025637,"19,700","20,071"
2580,-77.176559,39.57171661,"4,451","4,592"
2581,-77.03630849,39.03540154,"3,953","4,034"
2582,-77.39022352,39.40492744,782,803
2583,-76.97627405,38.82536605,"5,283","5,394"
2584,-76.53630356,38.69530814,"13,750","14,011"
2585,-76.67863192,39.32699397,"5,103","5,194"
2586,-76.67707022,39.3563835,433,444
2587,-77.06152394,39.16910281,"1,890","1,931"
2588,-76.53836879,39.36833779,"4,023","4,094"
2589,-77.11171444,39.05331382,"25,320","25,801"
2590,-76.63747262,39.34854082,493,504
2591,-75.75414611,38.46344643,"24,371","25,122"
2592,-76.89257615,39.00049291,"17,083","15,660"
2593,-76.6044874,39.32200415,"13,593","13,854"
2594,-76.72051524,38.91371226,"3,581","3,642"
2595,-75.21941344,38.3420729,"3,664","3,765"
2596,-77.07636323,39.05254268,"41,830","42,621"
2597,-76.84516499,39.13068827,"10,131","10,332"
2598,-77.10484295,38.97716125,"18,773","24,650"
2599,-76.86171005,38.83558723,"5,761","5,872"
2600,-76.7968069,39.38351276,"12,110","12,351"
2601,-76.92524832,39.12413012,"9,465","9,030"
2602,-76.85932144,39.17470218,"3,265","3,330"
2603,-75.08442985,38.34077846,434,455
2604,-77.73434828,39.68977713,"6,858","7,300"
2605,-76.9198498,38.81844881,"7,885","7,910"
2606,-76.60100865,38.94916695,"3,534","3,615"
2607,-76.00167988,38.5556252,"10,465","11,430"
2608,-76.91529306,38.86458037,"23,033","23,474"
2609,-76.8820737,39.50012623,"5,900","6,091"
2610,-77.01757077,39.0151747,"2,835","2,780"
2611,-76.68534207,39.32009026,273,284
2612,-76.52284166,39.25645204,"4,442","4,533"
2613,-76.88911215,38.86051447,"1,453","1,484"
2614,-76.69995399,39.21101345,"2,862","2,913"
2615,-75.41802427,38.05706043,"1,032","1,063"
2616,-77.16109767,39.13091807,"6,673","6,804"
2617,-76.8216863,38.81079874,"10,383","10,724"
2618,-76.93092522,38.93088329,"5,741","5,842"
2619,-76.92864098,39.11139388,"7,303","7,444"
2620,-76.41845634,38.3546755,"2,562","2,613"
2621,-78.38032073,39.70131409,94,90
2622,-79.15880587,39.69429543,474,515
2623,-77.00050963,38.80125674,"5,320","5,421"
2624,-76.82448757,39.29367248,"26,232","26,793"
2625,-77.30675877,39.52992062,"3,574","3,705"
2626,-76.70081561,39.22285547,"1,555","2,060"
2627,-76.7512252,38.81525743,"9,331","9,512"
2628,-76.78112735,38.79305011,"7,372","7,620"
2629,-76.65674794,38.75983428,"35,541","36,672"
2630,-76.60544212,38.69857999,"8,754","8,935"
2631,-77.12292595,39.02279489,"8,503","8,664"
2632,-77.09574909,38.95957675,"22,022","21,530"
2633,-76.90948895,38.81023956,"129,902","137,230"
2634,-76.61695368,39.2841891,"35,141","35,822"
2635,-76.4710495,39.02207874,"1,365",380
2636,-76.57297635,39.28684055,"1,712","1,753"
2637,-76.05241744,39.03371637,"4,292","4,160"
2638,-76.89209816,39.15940688,"18,853","19,214"
2639,-76.55069897,39.27806968,"6,212","6,353"
2640,-76.94377544,39.05753903,"4,813","4,914"
2641,-76.6454775,39.29319952,"10,762","13,740"
2642,-76.13906864,38.35262242,611,622
2643,-76.34357426,39.71980296,"7,981","8,242"
2644,-76.76291785,38.93538903,"1,390","1,421"
2645,-76.65645806,38.96204469,"1,181","1,212"
2646,-77.15218387,38.99084664,"3,763","3,844"
2647,-77.16383616,39.12931601,"2,723","2,784"
2648,-76.35465624,38.93785346,"2,004","2,075"
2649,-76.71585524,38.96276093,"2,325","2,430"
2650,-76.87424614,38.93991691,"15,793","16,094"
2651,-77.07862117,39.00666673,"3,754","3,980"
2652,-77.17877308,39.13129698,250,251
2653,-76.99261511,38.75140828,"70,831","73,650"
2654,-78.71271604,39.67363794,862,913
2655,-78.01582684,39.62872104,835,640
2656,-75.37961856,38.15831551,"8,632","8,220"
2657,-77.15524109,38.99112864,"5,273","5,394"
2658,-77.13829993,39.05349449,"4,243","4,334"
2659,-76.68935743,39.29285459,"9,273","9,454"
2660,-76.85358326,38.88979663,"25,733","26,224"
2661,-76.82950448,38.89779283,"2,103","2,144"
2662,-77.41052802,39.44008549,"20,861","21,252"
2663,-78.73710431,39.66622668,322,333
2664,-76.55406721,39.11157241,"7,944","8,125"
2665,-76.56872936,39.32404878,903,924
2666,-77.36763067,39.24995377,731,762
2667,-76.96607798,39.02593724,"13,424","13,950"
2668,-76.98672952,39.26662672,"9,290","9,581"
2669,-75.1723071,38.38111722,744,775
2670,-76.90725618,38.85137261,"43,830","44,661"
2671,-75.19437556,38.45017598,804,845
2672,-76.89499063,38.78299557,"7,291","7,432"
2673,-77.08007049,39.02802154,"11,752","10,680"
2674,-76.64112633,39.27039229,"184,652","186,775"
2675,-76.59043717,39.33094789,"2,723","2,784"
2676,-77.10601545,39.01870936,"5,334","5,445"
2677,-76.67899735,39.35428075,"1,193","1,214"
2678,-75.2155457,38.34436611,270,281
2679,-76.73509114,38.99064117,"1,923","1,964"
2680,-76.80314627,39.09675019,"3,240","3,311"
2681,-76.62356271,39.09175805,"12,262","12,503"
2682,-76.88363658,38.82288404,"28,721","29,272"
2683,-77.72858083,39.59633522,"3,142","3,203"
2684,-76.7975292,38.95818896,"16,453","16,774"
2685,-77.25444101,39.15497098,"4,663","4,764"
2686,-76.77634279,38.81188396,"3,622","3,703"
2687,-77.34425923,39.13719335,621,632
2688,-76.58445502,39.29190815,"12,875","13,125"
2689,-75.94102932,38.59176427,"7,032","7,253"
2690,-75.91524621,38.83022858,"5,720","5,911"
2691,-77.42931802,39.39960022,"4,341","4,432"
2692,-76.92913514,38.82746989,"6,733","6,864"
2693,-76.80587401,39.27615315,"11,390","11,601"
2694,-77.3135314,39.70159054,"4,545","4,440"
